Количество слов
подряда    1   0
содействия    2   0
материально-вещественной    1   0
венская    1   0
конвенция    1   0
куплипродажи    1   0
двусторонние    3   0
многосторонние    1   0
генеральное    3   13
соглашение    33   0
затрагивают    1   0
въезд    2   0
передвижение    2   0
экспортно-импортные    2   0
нетарифные    5   0
судоходство    1   0
грузов    1   25
приобретение    13   0
защита    17   1
национализации    6   0
экспроприации    5   0
патентов    2   0
знаков    9   4
перевод    5   0
средств    66   0
обязательств    2   0
сложившееся    10   0
общепризнанное    1   0
противоречий    1   0
базисных    7   0
палата    1   0
выпустила    1   0
сборник    1   0
толкований    1   0
«incoterms»    1   0
редакция    1   0
«incoterms-»    1   0
облегчают    2   1
снимая    1   0
смягчая    1   0
разногласия    2   0
political    1   0
какой-либо    2   2
вложение    3   0
неблагоприятными    5   0
соседними    1   3
событий    6   1
законодательства    7   0
нанесет    1   0
ущерб    1   0
проводимой    1   0
введения    2   1
репатриацию    1   0
ч    1   0
запрета    3   0
денег    4   0
обществе    6   0
идеология    8   0
правления    16   0
ideology    1   0
строится    2   0
социально-политическая    1   0
программа    1   0
большинство    21   1
плюралистическими    1   0
pluralistic    1   0
сосуществование    2   0
господствующей    2   0
незначительно    3   1
иметь    14   3
противоположными    3   2
целостности    1   0
существование    6   1
демократическую    9   0
тоталитарную    5   0
ту    8   2
теми    3   0
участвовать    1   0
руководителей    4   0
высказывать    2   0
убеждения    6   0
личной    32   0
выезда    1   0
распоряжения    3   0
основывается    6   0
демократии    5   0
democracy    2   0
возникла    1   0
древней    1   0
греции    1   0
доктрины    1   0
граждане    2   0
города-полиса    1   0
имели    1   0
равные    5   38
пользовались    2   1
расширением    4   0
чрезвычайным    3   0
представительной    5   0
representative    1   0
периодических    4   0
власти    18   0
слова    3   0
печати    3   0
голосующие    3   0
пребывания    2   0
выборной    2   0
должности    1   0
справедливая    1   2
судебная    2   0
высший    5   0
приоритет    7   0
отдает    1   0
деполитизированные    1   0
аппарат    1   0
оборонная    1   0
инфраструктура    4   0
партия    7   0
полноту    1   0
оппозиция    2   0
допускается    2   3
парламентская    1   0
конституционной    1   0
монархии    1   0
набравшая    1   0
парламенте    1   0
исполнительную    4   0
лидер    21   0
премьер-министром    1   0
объединены    5   0
президентская    1   0
избираемый    2   0
президент    2   0
назначает    1   0
избранный    2   0
парламент    1   0
разделены    6   2
лучшие    7   0
частности    7   0
инициативы    2   0
вмешательство    3   0
environment    2   0
преобладанием    1   0
private    2   0
ownership    2   0
public    7   0
распоряжаются    2   0
ими    10   1
усмотрению    1   0
владеет    3   0
названых    6   6
особенно    8   0
предпринимательство    3   0
enterprise    1   0
некоторыми    16   7
военная    5   0
почтовая    4   0
недавнего    1   0
принадлежали    1   0
польша    1   0
разрешалось    2   0
мелкого    2   1
розничной    13   0
мастерскими    1   0
обслуживания    18   0
разделяют    4   1
централизованно-плановой    2   0
командной    3   0
распределяются    4   1
индивид    4   0
суверенитет    1   0
пока    3   2
придерживаются    2   0
лежит    4   1
исходя    9   1
двум    3   7
централизованные    5   0
процентов    11   0
валового    11   0
внп    9   0
анализируя    2   0
покупательная    6   0
платежеспособного    14   0
сбережений    4   0
кредита    9   0
растут    4   0
душу    5   0
период    17   15
прирост    3   0
рождаемости    1   0
смертности    1   0
ожидаемая    6   0
маркетологов    4   0
канада    1   0
западноевропейских    2   0
проблематичным    1   0
упрочнение    2   0
молодые    1   0
быстрорастущие    1   0
чести    1   1
североамериканский    1   0
понимая    1   0
присутствие    8   5
каком-либо    2   0
даст    1   0
имидже    16   0
растущим    3   1
тихоокеанский    1   0
регион    6   0
сингапуре    2   0
южной    1   0
корее    2   0
выше    9   3
западной    1   0
бангладеш    2   0
индонезии    2   0
середине    1   0
xxi    2   0
жителей    3   0
опередит    1   0
выйдет    1   0
низкие    26   1
преимущественно    6   1
ориентацией    1   0
свидетельствует    4   0
процентную    3   0
дисбаланс    2   0
платежей    10   0
положительное    7   5
сальдо    3   0
баланса    4   0
превышение    4   0
одностороннего    2   1
поступления    3   0
устойчивости    1   0
денежной    16   0
задолженностью    3   0
коэффициент    8   18
амортизационных    2   0
начислений    1   0
страны-должники    1   0
направить    1   1
реструктуризацию    1   0
вся    3   1
увеличивается    10   1
погашение    1   0
бедность    2   0
отслеживать    2   0
прожиточного    1   0
минимума    1   0
ставки    3   0
происходящие    4   0
индустриально-развитых    1   0
картина    1   1
фрг    1   0
невелика    1   0
сильны    9   1
названных    2   3
меньше    7   7
тратит    2   0
перенеся    1   0
тяжести    1   3
негосударственные    1   0
создавая    1   0
льготные    2   0
налогообложения    2   0
продукта—внп    1   0
-х    1   0
минимальными    8   7
указывалось    4   2
цифрах    1   1
издержки    38   0
макросреды    3   0
микросреды    1   0
исследуемых    1   4
социально-культурная    7   0
отечественных    3   0
компромисса    3   0
безусловно    1   0
истории    1   0
возникновения    2   1
конфликтной    1   0
проще    1   0
невероятным    1   0
отличное    3   0
социализация    1   0
многообразие    2   0
альтернатив    1   0
устроили    1   0
несколько    11   5
единственный    7   0
дешевый    5   0
передается    1   0
институтами    4   0
семья    11   0
школа    2   0
религия    2   0
ценностей    24   0
сверстниками    1   0
близкими    6   0
статусу    1   0
людьми    2   0
менять    7   3
покупке    20   0
велико    6   2
структуру    4   0
придает    7   0
индивидуальности    1   0
японской    2   0
поэтому    17   8
восемь    1   0
благополучие    1   0
полюса    1   1
морали    1   0
«    1   0
хорошие-плохие»    1   0
деньги    3   0
оптимизм    1   0
предприимчивость    1   0
мечта    1   0
природой    2   2
равноправие    1   0
человеколюбие    1   0
*    1   27
свойственны    1   0
народы    3   0
канады    2   0
канадцы    3   0
американцами    4   0
подчиняются    1   1
жгучее    1   0
желание    5   0
добиться    8   0
успеха    11   0
плохой    2   0
вкус    2   0
поклоняются    1   0
осторожны    2   0
склонны    2   0
рисковать    6   0
программам    1   0
правительственной    6   0
поддержке    1   0
судьбу    2   0
респондентов    1   0
правилам    2   1
взятой    1   3
вызывает    7   1
раздражение    1   0
таковых    1   1
осознание    2   0
конформизму    1   0
восприятие    5   0
„чужого”    1   0
непреложного    1   0
факта    4   0
консенсуса    1   0
набор    8   5
хокинс    1   0
бєст    1   0
лошади    1   0
классифицируют    2   2
базовых    22   0
стабильностью    9   1
триады    1   0
мораль    1   0
инструменты    13   0
перестраиваются    1   0
обуславливая    1   0
внесения    5   0
учитывая    2   2
важность    8   0
мультинациональные    1   0
прибегают    2   0
межкультурному    1   0
сходств    2   0
порядок    5   9
включает*    1   0
мотиваций    3   0
относящихся    1   0
представителей    9   0
удовлетворяется    2   0
продуктом?    1   0
удовлетворяются    8   1
схожие    2   0
потребности?    1   0
представители    2   0
признать    4   0
потребностей?    1   0
образца    1   0
покупке?    1   0
семьи?    1   0
покупаются    7   0
типа?    1   0
привычным    2   0
продукта?    3   0
укоренились    1   0
образцы    5   0
продукту    2   0
моральные    2   0
продукту?    1   0
противоречащих    1   0
ценностям?    1   0
изменив    6   1
продукт?    2   0
идентифицировать    2   0
члены    2   0
новинок    1   0
осмысленный    1   0
рациональный    5   0
импульсный?    1   0
решений?    2   0
культуры?    2   0
жесткая    11   1
гибкая?    1   0
оценке    6   0
вариантов    13   0
стимулирования    40   0
реклама?    1   0
иллюстрации    4   0
запрещены?    1   0
обращения?    1   0
продавца    8   0
агента    11   0
торгующие    2   0
продавцы?    1   0
посреднических    5   0
рынке?    1   0
сервис    7   0
компании?    2   0
компаниями?    1   0
доверием    7   0
потребителей?    1   0
легко    2   7
будут    8   0
восприняты    4   0
свести    2   0
минимуму    3   0
неверных    1   0
идентификационный    1   0
критериальный    1   0
ричард    1   0
льюис    3   0
кроскультурного    1   0
тренинга    1   0
основываясь    2   0
сделал    1   0
дифференцировать    12   0
моно    1   0
активные    11   0
поли    4   104
реактивные    3   0
японцы    1   0
слушающих    1   0
туда    1   0
тайвань    1   0
турцию    1   0
редко    3   0
инициируют    1   0
дискуссию    1   0
какиелибо    1   0
предпочитая    1   0
сначала    2   0
выслушать    2   0
позицию    4   0
откликнуться    1   0
сформировать    1   0
слушатели    1   0
говорят    4   2
мыслям    2   0
отклоняться    1   1
прерывают    1   0
рассуждение    1   1
презентация    3   0
планировании    8   0
„социокультурная    1   0
среда”    1   0
маркетинге?    3   0
терминов    7   0
«инкотермс»?    1   0
целях?    1   0
анализировать    2   0
конъюнктурообразующие    2   0
конъюнктура-    1   0
общеэкономическую    6   0
конъюнктуру    17   0
корректируются    3   0
коф    4   0
циклического    8   0
нециклического    4   0
колебаний    5   19
фаз    15   1
воспроизводства    19   0
подготовка    7   1
уметь    2   0
объяснить    2   5
конъюнктурные    3   0
рассмотрим    4   6
кризис    14   0
хребтом    1   0
завершают    3   0
перепроизводства    3   0
превысило    1   0
инертно    1   0
вначале    1   2
сокращает    3   0
кредит    4   0
идут    1   0
возвращены    1   0
банкротства    1   0
кредитной    4   0
голод    1   0
ссудный    3   0
обнаруживается    1   0
старение    2   0
выпадают    1   0
понижается    1   1
выживают    1   0
бурная    1   0
депрессия    4   0
прекращение    1   1
падения    3   17
запасов    4   0
наступает    1   0
застой    1   0
структурная    1   1
освобождается    1   0
истощение    1   0
стимулирует    8   0
оживления    5   0
обновление    3   0
превышает    6   1
вступает    5   1
подъема    6   0
подъем    2   0
диспропорция    1   0
усиливается    4   0
строительство    5   0
недостаток    2   0
снижается    15   0
безработица    2   0
заканчивается    2   1
появляется    7   1
огромное    4   0
нарастает    1   0
перепроизводство    1   0
короче    1   0
вместо    7   4
лет    10   0
глубокие    6   0
медленное    3   0
вползание    1   0
заблаговременного    1   0
случайные    1   16
нтп    4   0
монополизации    4   0
межгосударственное    1   0
кредитно-денежная    1   0
валютная    8   0
энергетические    1   1
милитаризация    3   0
ко    1   0
стихийные    1   0
сельхозпродукции    1   0
эмбарго    1   0
санкции    1   0
вызывая    1   0
производительных    1   0
ускоряет    1   0
аэрокосмической    2   0
лазерной    2   0
роботостроения    1   0
атомного    1   0
машиностроения    2   0
компьютерной    3   0
прогрессивных    4   0
изделий    15   0
опережающий    2   0
общехозяйственную    5   0
топливо    1   0
приборы    1   175
улучшение    6   0
неустойчивый    1   0
паразитический    1   0
обесценивания    1   0
вследствие    2   5
товарооборота    8   0
противоречиво    1   0
ползучая    1   0
-%    1   0
сверхприбыль    2   0
отставания    1   0
зарплаты    1   0
опасной    6   0
макропоказателям    1   0
коньюнктуры    1   0
внд    2   0
с/х    2   0
товарооборот    3   0
микропоказателям    1   0
отгрузка    1   0
динамика    7   0
обобщающие    2   0
агрегатным    1   0
возрастает    4   1
абсолютных    2   10
черная    1   0
металлургия    1   0
судостроение    1   0
авиастроение    1   0
заказ    6   0
длинный    1   0
автомобилестроение    1   0
радиоэлектроника    1   0
загрузка    1   0
мощностей    6   2
показывает    6   4
косвенными    10   12
чуткие    1   0
сталкивается    3   0
социальноэкономическим    2   0
человека    4   1
параллельна    1   1
оптовой    9   0
физический    4   9
стоимостного    6   0
острее    2   0
реагирует    7   0
ухудшение    2   0
труднее    2   1
продавать    6   0
кредитование    6   0
расширяет    4   0
продажные    4   0
зарплата    1   0
наоборот    3   0
слабо    3   1
произошел    1   0
отход    1   0
золотого    1   0
стандарта    2   0
девальвация    2   0
ревальвация    1   0
банковские    4   0
депозиты    1   0
аккумуляцию    1   0
отчислений    1   0
параллельно    1   13
перестали    2   0
банкротство    1   0
поддерживает    4   0
кризисное    2   0
раньше    1   0
импортируют    1   0
экспортируют    1   0
сопоставляя    1   0
заметить    1   4
позже    1   0
долговременных    6   0
отрицательное    2   3
ежегодники    1   0
ежегодник    2   0
бюллетень    2   0
monthly    1   0
bulletin    1   0
statistic    1   0
социально-экономические    5   0
indicators    1   0
bank    1   0
atlas    1   0
статистика»    1   0
публикует    3   0
wto    1   0
annual    1   0
«survey    1   0
current    1   0
business»    1   0
бики    1   0
информационно-аналитический    1   0
журнал    1   0
«внешнеэкономический    1   0
перспективы»    1   0
снг    1   0
принимая    1   0
проекте    1   0
вклад    2   0
реализацию    4   0
привлекательность    4   0
некоего    1   0
выпускаемой    8   0
географических    17   0
климата    1   0
макро-    1   0
микро-    1   0
целесообразно    5   1
глубиной    2   0
охвата    4   0
жизненного    12   0
укладов    5   0
кластеров    1   0
перспективами    13   0
ближайшие    3   0
десятилетия    1   0
предстоящее    1   0
ужесточение    1   0
угрожает    1   0
отбросить    1   4
периферию    1   0
поставить    1   2
магистральными    1   0
инерционный    1   0
продлевающий    1   0
ныне    1   0
преобладающие    1   0
свертывание    1   0
прорыва    3   0
селективной    5   0
лидерство    17   0
придания    3   0
прорыв    1   0
фронтом    1   0
идти    2   0
занять    2   0
обозримое    1   0
руководствоваться    1   0
новизны    4   0
-е    1   0
ресурсосбережения    1   0
оздоровления    1   0
фундаментальных    3   0
изобретательских    1   0
конверсионных    1   0
заделов    1   0
примерный    1   0
перечень    5   0
критических    2   3
рис    21   20
междисциплинарные    1   0
vi    1   0
становление    1   0
ноосферы    1   0
биотехнология    1   0
биомедицина    2   0
агробиотехнологии    1   0
геобиотехнологии    1   0
экобиотехнологии    1   0
нано-био-оптоэлектроника    1   0
программирование    1   0
энергосберегающие    2   0
нетрадиционные    1   0
энергоресурсы    1   0
энергосистемы    1   0
экомониторинга    1   0
принципиально    4   1
композиты    1   0
керамика    1   0
катализаторы    1   0
сверхтвердые    1   0
калс-технологии    1   0
робототехнические    1   0
плазменные    1   0
авиакосмические    1   0
космические    1   0
навигационные    1   0
оборонно-технические    1   0
вооружения    1   0
против    2   1
терроризма    1   0
двойного    1   1
назначения    17   8
мощных    5   0
высокотехнологического    1   0
малого    7   17
обойтись    1   0
освоить    1   0
стать    8   0
нии    3   0
кб    1   0
станы    1   0
инвестиционные    3   0
«матрица    3   0
взаимодействия»    2   0
сп    3   0
наступит    2   0
желательно    3   0
импортеров    5   0
насыщен    1   0
последствия    3   0
продуктивны    2   0
производители    2   0
ввиду    1   0
заключительных    2   0
наметилось    2   0
обеспечить    20   0
замену    1   0
выгодно    2   0
составлены    1   0
ввп%    1   0
благоприятный    8   0
начала    6   2
достигаются    10   4
воспринимать    4   0
благоприятен    1   0
производительности    1   0
услугу    1   0
ввести    1   2
эластичности    7   0
эластичность    4   0
рекомендуется    1   0
swot-анализ    1   0
матрица    3   0
bcg    2   0
научнотехнологических    1   0
составить    11   1
список    2   0
иерархий    1   0
парето    1   0
цивилизаций    1   0
яковца    1   0
включенных    1   1
экстрополяции    1   0
достаточной    4   2
тесноты    1   0
скорости    5   8
интегральный    4   0
волновой    2   0
рынка?    5   0
перечислите    4   0
взаимодействия»?    1   0
смысл    2   2
сводится    3   0
соперничеству    3   0
следствие    3   1
воздействовать    1   0
очередь    7   0
активизирует    1   0
фирменный    7   0
обитания    1   0
естественную    2   0
функционирования    4   0
четыре    10   0
одинаковую    1   6
неявные    1   0
накладывает    2   0
олигополия    5   0
монополистическая    10   0
повышенной    4   0
краткосрочной    2   0
рентабельность    3   0
монопольного    1   0
привлекает    5   0
встречается    1   1
зрелых    1   0
нерасширяем    2   0
производимая    6   1
высокодифференцированной    1   0
стандартной    3   0
стандартизованного    1   0
обостряет    1   0
продавцов    21   0
восстановлении    1   0
натуральных    2   0
выручка    3   0
прибыльность    3   0
олигопольном    1   0
значит    3   0
агрессивна    3   0
наращивать    1   0
следуя    1   2
приблизительно    1   0
отличительные    8   0
продавец    4   0
выполняться    6   10
дифференциация    24   0
согласился    2   0
заплатить    2   0
защищать    4   0
дифференциацию    3   0
немедленного    2   0
воспроизведения    1   0
приемлемое    5   0
соотношения    9   11
варьирование    2   0
вынуждена    3   0
сказывается    1   0
крайних    3   0
существовать    2   1
разоряются    1   0
уступая    1   0
укрупняются    1   0
демонополизация    1   0
разрушение    1   0
товаровзаменителей    2   0
форум    1   0
женева    1   0
лозанна    1   0
группируются    1   0
науки    2   0
динамичность    1   0
гибкость    5   0
кадров    3   0
обеспеченность    4   0
производительность    4   0
резервы    3   0
нормативы    1   0
м    11   3
портер    11   0
ламбен    1   0
утверждает    1   2
преуспевать    1   0
организма    1   0
требовательный    1   0
стержнем    1   1
гарантирует    1   0
непременных    1   0
конкурируют    7   0
движущей    1   2
стимул    3   0
нововведениям    5   0
энергии    2   15
охрана    1   0
климатические    2   0
неквалифицированная    1   0
достаются    1   0
наследству    1   0
даром    1   0
высокообразованные    1   0
специализации    10   0
автомобильных    2   0
специализацией    1   0
солидную    1   0
соперничают    1   0
сопредельных    2   0
прибыльности    8   0
похожи    6   0
укладываются    1   0
заменители    1   0
участники    2   0
поставщики    3   0
производящие    3   0
внеотраслевые    1   0
неотраслевые    1   0
характеристика    3   1
интенсивность    7   0
производителей    32   0
складывается    7   0
используемых    5   2
себестоимости    2   0
сократить    2   0
вертикально    6   5
товаропроизводителей    1   0
фирм-конкурентов    2   0
выравнивании    3   0
настолько    1   0
убыточные    1   0
угроза    8   0
товара-заменителя    1   0
перманентная    1   0
товаров-заменителей    1   0
предугадать    1   0
товары-заменители    1   0
назначены    2   0
привлекателен    1   0
заменитель    2   0
маневра    2   0
поставщиков    9   0
серьезность    1   0
напрямую    1   0
сразу    2   0
ограничением    1   0
укрепившаяся    1   2
административные    3   0
одноразовые    1   0
переходе    2   0
марки    19   0
приверженность    6   0
подконтрольность    1   0
вынуждает    2   0
покупатели-посредники    1   0
рентабельности    3   0
требуя    2   0
улучшить    3   1
повысить    3   0
ложатся    1   0
закупаемый    3   0
уверенность    3   1
смогут    1   0
потребует    4   0
«назад»    2   0
предотвратить    1   0
поставщика    6   0
уступки    1   0
исчерпывающая    1   0
информированность    2   0
обладает    7   7
нужно    3   2
уделять    1   0
портфеля    3   0
дабы    1   0
варьируя    1   0
поставок    5   0
концентрирована    6   0
убедительную    1   0
вперед    1   0
организован    1   0
профсоюзы    2   0
ощутимым    1   0
предположить    1   0
достичь    1   0
стремящихся    1   0
проникнуть    1   0
бороться    1   0
пожелания    3   0
исполнения    5   1
зрелости    3   0
достигнут    2   0
отвлечения    2   0
спад    3   1
опытные    1   0
образуется    5   0
избыток    1   0
конкуренции?    2   0
стран?    3   0
портер?    1   0
сегментация    39   0
сегментационного    5   0
неодинаковы    1   0
обострением    1   0
явный    2   0
приспособлению    2   0
направлено    10   6
segmentation    1   0
заранее    6   0
segment    1   0
одинаково    3   0
установить    4   18
выделенных    1   0
причинно-следственную    1   0
распространенными    6   0
матричный    2   0
кластерного    2   0
предпочтительной    4   0
окружения    2   0
сравнивая    2   3
пассивных    2   0
обобщении    2   0
образовать    1   1
сегментированию    1   0
селекционный    3   0
отобранных    2   0
уникальные    2   0
схожести    1   0
баллов    9   0
ранг    3   0
признака    2   0
умножается    1   0
значимости    2   0
взвешенных    1   0
прогнозируемую    1   0
сегментационнго    1   0
описывается    2   1
устройства    2   8
межправительственных    1   0
благоприятствовании    1   0
исторические    3   0
этнические    3   0
инфраструктуры    3   0
расстояние    1   9
значимость    5   0
оставшиеся    3   4
подвергнуться    1   0
селекции    2   0
каталога    1   0
субкритериев    2   0
субкритерии    2   0
тарифные    3   0
выявляться    4   0
ввозных    1   0
дополнительных    12   2
ввоза    2   0
предписания    1   0
маркировке    1   0
практики    2   0
сертификации    8   0
обложения    1   0
шага    3   0
применены    5   0
рекламы    41   0
паблик    4   0
рилейшенз    2   0
шансы    5   0
прошедшие    1   3
ситуационным    1   0
покрытия    3   0
размере    2   0
двухфазового    1   0
продолжить    1   1
индивидуальных    10   0
адресность    2   0
прием    1   0
нахождения    4   2
пользования    4   1
проживающих    1   0
какую-либо    1   0
общность    2   0
исключением    3   1
решила    3   0
сконцентрировать    1   0
удовлетворить    3   0
разбит    2   0
удобно    1   0
делимые    1   0
сможет    1   0
субрынков    1   0
лингвистическими    1   0
вовлекает    1   0
частоте    5   10
проанализирован    1   0
измерен    1   10
выгод    9   0
предложить    2   1
добавлены    1   0
произвольно    1   0
увеличивая    1   0
графически    1   1
отобразить    1   0
совместить    1   0
по-французски    1   0
пользователями    1   0
национальность    2   0
вероисповедание    2   0
популярными    5   0
объясняется    1   0
ориентируясь    1   0
российский    1   0
моложе    1   0
мужской    1   0
женский    1   0
врачи    1   0
учителя    1   0
начальное    1   2
русские    1   0
татары    1   0
евреи    1   0
украинцы    1   0
христиане    1   0
мусульмане    1   0
иудеи    1   0
буддисты    1   0
швейной    3   0
полиграфической    1   0
парикмахерские    1   0
изготовляющие    1   0
ухода    2   0
волосами    1   0
косметику    1   0
парфюмерию    1   0
драгоценности    1   0
возраста    1   0
результативно    2   0
пищи    1   0
потребляют    2   1
жилья    1   0
стиль    3   0
одежды    1   0
машинка    1   0
символом    4   1
статуса    3   0
“сделай    1   0
сам”    1   0
восточно-европейских    1   0
матери    1   1
весомым    1   0
дорогостоящей    4   0
вещи    1   0
оказаться    4   1
обстоятельствах    1   0
франкоговорящая    1   0
району    1   0
по-немецки    1   0
франко-говорящую    1   0
отождествлять    2   0
несомненно    2   0
сходны    2   0
карте    2   0
показано    2   6
лихтенштейн    1   0
политически    1   0
неотделимо    1   0
монако    1   0
обстоятельство    1   0
блоками    1   1
кажутся    1   0
латиноамериканские    1   0
аргентина    1   0
бразилия    1   0
испания    1   0
португалия    1   0
подходящие    1   0
класса    2   11
неизменно    4   2
паретто    1   0
бесполезным    1   0
незаинтересованного    1   0
захватить    1   0
совершать    1   0
хобби    1   0
престижа    3   0
некий    1   0
оттенок    1   0
снобизма    1   0
творческий    2   0
по-разному    7   0
психологически    1   0
положительно    2   0
приобрести    4   0
“отстающие”    1   0
противятся    1   0
признание    2   0
образа    3   0
первостепенное    2   0
сельское    2   0
здравоохранение    2   0
коллективная    1   0
тропики    1   0
север    1   0
периодичность    1   0
закупки    7   0
оплаты    3   0
народного    1   0
предприятий-потребителей    1   0
техника    2   0
закупок    3   0
складов    1   0
хранилищ    1   0
контейнеризация    1   0
увеличению    3   2
удобства    2   0
поставляемой    6   0
упаковке    16   0
присущих    1   0
планирует    1   0
выйти    2   0
искаженности    1   0
неполноте    1   0
вызвано    7   2
пор    3   2
убытков    1   0
заведомо    2   0
столкнется    1   0
в-третьих    1   0
конфиденциальный    1   0
подпадающих    1   0
разряд    1   2
выделении    3   0
законность    2   0
режима    4   2
правящих    1   0
вероятность    6   26
геополитическое    2   0
принадлежность    1   4
поддержка    2   0
дипломатических    1   0
сплоченность    1   0
плотность    1   1
противостояния    1   0
богатство    1   0
селения    1   0
аппарата    1   0
стоит    1   0
перечисленных    3   0
очевидно    2   4
«да/нет»    1   0
отсеивания    3   0
основании    4   7
инвестора    2   0
кредитора    1   0
исключена    2   0
кандидатов    1   0
рейтинговый    2   0
параметра    4   24
обработка    1   2
delphi    1   0
шкалы    2   47
выведение    2   0
суммарного    1   0
оценочных    1   1
аккуратности    1   0
прогнозных    1   0
credit    3   0
risk    5   0
чья    1   0
объединенных    2   0
переменам    1   0
уязвимость    2   0
климат    1   0
суб    1   0
«климат    1   0
инвестиций»    1   0
вмешательства    1   0
недвижимости    1   0
«метод    1   0
дельфи»    1   0
усовершенствовать    2   0
критики    1   0
контактов    12   3
анонимности    1   0
аргументации    1   0
авторитетных    1   0
остальных    6   2
beri    5   0
одноименной    1   0
швейцарской    1   0
аббревиатура    1   0
расшифровывается    1   0
intelligence    1   0
весового    3   0
наименьший    2   11
наименее    3   0
приближающуюся    1   0
нулю    1   16
отображена    1   0
бюрократические    1   0
конвертируемость    1   0
опротестовывания    1   0
договоров    2   0
итого    1   0
трижды    1   0
вводят    2   1
подсчитывается    1   0
давать    1   1
euromoney’s    1   0
index    1   0
публикуемого    1   0
журналом    2   0
euromoney    4   0
расплачиваться    1   0
заемные    1   0
итоговая    1   0
индикаторы    2   2
индикатора    2   1
марте    1   0
сентябре    1   0
проводится?    1   0
недифференцированного    3   0
почему    3   0
рисков?    1   0
столь    3   1
оценки?    1   0
beri?    1   0
выбирая    1   1
альтернативу    1   0
войти    1   0
предпочтет    1   0
возможно    5   0
дистрибьютора    7   0
сбоями    1   0
возникнуть    1   0
фрахт    3   0
нести    1   0
забастовок    1   0
нарушений    1   0
перебоев    1   0
внимательно    3   0
просчитывают    1   0
сравнивают    3   5
специфики    3   0
пред    1   0
почтительнее    1   0
ной    2   0
работки    1   0
защитных    3   0
оговорок    1   0
лицензионном    4   0
снижен    1   0
серьезных    2   0
уставном    1   0
окупаемости    2   0
франшиз    6   0
потребовать    2   0
ми    1   0
отказ    1   0
финансирования    4   0
«под    7   0
ключ»    4   0
способствовать    1   0
предпочесть    1   0
какими-либо    1   0
риск/доход    1   0
представительство    2   0
стабилизировать    1   0
скорректированы    1   0
подразумевать    5   0
муниципальными    1   0
почте    6   0
ориентации    7   0
емких    1   0
лицензирование»    1   0
обозначения    1   8
передаче    1   0
хау    1   0
налогами    3   0
квотированием    1   0
слишком    2   0
громоздкие    1   0
тяжелые    1   0
дополняются    3   0
инвестировании    6   0
лицензиару    3   0
заключая    1   0
авансовый    1   0
фиксированной    2   1
роялти    1   0
разрабатывая    2   0
негативные    4   0
превратиться    1   0
вытеснить    1   0
пострадать    1   0
комплектующих    3   0
лицензиара    1   0
вара    1   0
ведут    1   0
спорам    2   0
разбирательствам    1   0
франчайзинг    5   0
защищенных    2   0
нестабильные    1   0
рисковые    2   0
операторами    1   0
операционный    2   0
возлагается    1   0
собственников    1   0
назначенных    2   0
капиталовложения    2   0
брать    1   0
срочные    1   0
вносить    5   2
вознаграждение    4   0
премиальную    3   0
длительность    1   0
колеблется    1   0
преследовать    1   0
проработке    2   0
гостиничное    2   0
коммунальное    1   0
подрядчиками    2   0
инжиниринговые    1   0
субконтрактов    1   0
продукцию»    1   0
productinhand    1   0
contract    1   0
продукции»    1   0
marketinhand    1   0
готовность    1   0
построенном    1   0
переговоров    4   0
хорошей    3   1
выбрав    2   0
выигрыш    1   0
организовывая    1   0
полномасштабным    2   0
оговоренной    1   0
преодолеть    2   0
действующую    1   0
домашнем    2   0
зонах    1   0
потерь    4   1
позитивного    2   0
совместимого    1   0
выращивания    1   0
выйдя    1   0
приобретя    2   0
соответствующую    1   2
инициатора    2   0
осложнения    1   0
оговорки    1   0
передаваемые    2   0
сборки    1   0
узлов    1   0
приветствуется    1   0
квалификацию    1   0
первоначальный    2   0
штаб    1   0
квартиры    1   0
сложность    4   0
координирования    1   0
консорциумов    2   0
из-под    1   0
дискриминационного    1   0
ным    1   0
подконтрольным    1   0
встать    1   0
автономного    2   0
родительской    1   0
мульти    1   0
входящих    1   1
обслуживает    1   0
клиентуры    7   0
рискованные?    1   0
рынках?    2   0
компаний?    1   0
экспорта?    1   0
лицензий?    1   0
франчайзинг?    1   0
управление?    1   0
ключ»?    1   0
типология    3   0
фокусированного    1   0
ст    3   1
стабилизации    2   0
сворачивания    2   0
нападения    2   0
продуктовых    4   0
элиминирования    1   0
диверсификации    10   0
«снятия    4   0
сливок»    4   0
варианта    4   0
сосредоточены    1   0
→    1   0
идея    2   0
нечто    1   0
неповторимое    1   0
сегменте    4   0
расчете    1   0
уникальность    1   0
прочную    3   0
подробную    1   0
знает    1   0
репутацией    4   0
удается    2   1
оправдать    2   0
надежд    1   0
фирмы-конкурента    1   0
наступательному    2   0
духу    2   0
интеграционный    3   0
захвата    3   0
установлении    42   1
мягкого    1   0
устранять    1   0
приеме    1   0
совершенствовать    2   0
видовую    1   0
экономически    1   0
стратегически    1   0
побеждать    1   0
осязаемые    3   0
неосязаемые    2   0
грамотный    2   0
internationalization    1   0
strategy    1   0
бывших    1   0
странах-импортерах    1   0
минуя    1   0
ограничительные    1   0
см    1   9
участвуют    4   0
межкорпоративных    1   0
трансфертах    1   0
институциональной    1   0
стандартизирует    1   0
продукцию/услуг    1   0
дизайн    2   0
предположении    2   2
желают    6   0
достойный    1   0
фокусируется    1   0
консолидации    1   0
нацеленные    2   0
поддержания    16   0
ikea    1   0
general    1   0
motors    1   0
